"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_782",27,0.381226053639847,262.135004889988,27
"ASV_352",21,0.366482504604052,131.432550348407,21
"ASV_107",15,0.345486111111111,113.302937921631,15
"ASV_930",12,0.330016583747927,72.6265668296359,12
"ASV_173",18,0.357271095152603,354.708287453497,18
"ASV_62",18,0.33843537414966,122.239231009206,18
"ASV_350",12,0.328382838283828,80.0569082488979,12
"ASV_328",18,0.33843537414966,122.239231009206,18
"ASV_82",7,0.274861878453039,19.7950100393736,7
"ASV_70",19,0.361818181818182,265.333653840509,19
"ASV_143",12,0.347902097902098,327.19082845191,12
"ASV_342",15,0.327841845140033,71.5507857017563,15
"ASV_117",18,0.317384370015949,148.875199947969,18
"ASV_153",15,0.327841845140033,71.5507857017563,15
"ASV_294",24,0.353463587921847,280.083999978671,24
"ASV_57",13,0.328925619834711,49.9691094352317,13
"ASV_329",15,0.327841845140033,71.5507857017563,15
"ASV_347",13,0.311912225705329,33.9978050029866,13
"ASV_476",12,0.309968847352025,26.0556969138701,12
"ASV_361",24,0.353463587921847,280.083999978671,24
"ASV_116",19,0.361818181818182,265.333653840509,19
"ASV_122",21,0.365808823529412,275.944720820773,21
"ASV_81",20,0.361818181818182,314.635703718783,20
"ASV_113",23,0.368518518518519,459.174757681094,23
"ASV_68",22,0.357913669064748,566.904198722516,22
"ASV_23",15,0.342512908777969,41.9168926727549,15
"ASV_304",17,0.348511383537653,347.566807537085,17
"ASV_415",15,0.354092526690391,158.273742674841,15
"ASV_573",16,0.347902097902098,243.712164049599,16
"ASV_155",14,0.336717428087986,63.2052257024017,14
"ASV_76",14,0.336717428087986,63.2052257024017,14
"ASV_398",14,0.336717428087986,63.2052257024017,14
"ASV_290",7,0.308049535603715,64.4733267312013,7
"ASV_440",11,0.343103448275862,161.61123869258,11
"ASV_162",14,0.331114808652246,239.636789414032,14
"ASV_44",6,0.302891933028919,94.8633112401304,6
"ASV_33",7,0.303353658536585,65.9428694213272,7
"ASV_874",12,0.357913669064748,319.709599670036,12
"ASV_242",11,0.347294938917976,286.401378578732,11
"ASV_320",7,0.308049535603715,113.633734977716,7
"ASV_34",14,0.350970017636684,331.062330400896,14
"ASV_694",9,0.347902097902098,47.1409712455841,9
"ASV_206",24,0.37406015037594,170.357263314978,24
"ASV_381",12,0.315873015873016,12.0488572377693,12
"ASV_232",39,0.401209677419355,155.741592147466,39
"ASV_316",24,0.37406015037594,170.357263314978,24
"ASV_65",39,0.401209677419355,155.741592147466,39
"ASV_513",24,0.361818181818182,89.4225447958562,24
"ASV_812",39,0.401209677419355,155.741592147466,39
"ASV_141",39,0.401209677419355,155.741592147466,39
"ASV_473",39,0.401209677419355,155.741592147466,39
"ASV_1835",39,0.401209677419355,155.741592147466,39
"ASV_1489",24,0.361818181818182,89.4225447958562,24
"ASV_24",21,0.365808823529412,170.870170862515,21
"ASV_135",21,0.365808823529412,170.870170862515,21
"ASV_152",12,0.317384370015949,8.97361145501336,12
"ASV_25",29,0.381957773512476,173.099510712003,29
"ASV_41",20,0.354723707664884,128.090964355312,20
"ASV_52",8,0.292217327459618,236.222552096427,8
"ASV_244",24,0.367837338262477,270.70248584532,24
"ASV_38",5,0.347294938917976,162.508471579035,5
"ASV_131",27,0.380497131931166,207.178651465971,27
"ASV_227",12,0.3184,113.953186207721,12
"ASV_127",12,0.3184,113.953186207721,12
"ASV_157",11,0.315873015873016,107.834462671494,11
"ASV_376",18,0.343103448275862,248.910911371613,18
"ASV_334",12,0.3184,113.953186207721,12
"ASV_367",13,0.335581787521079,156.397429338265,13
"ASV_1168",18,0.357271095152603,283.191423370522,18
"ASV_142",27,0.380497131931166,207.178651465971,27
"ASV_279",29,0.381957773512476,173.099510712003,29
"ASV_878",27,0.380497131931166,207.178651465971,27
"ASV_239",2,0.239759036144578,0,2
"ASV_49",9,0.314375987361769,544.89388999817,9
"ASV_87",19,0.373358348968105,312.101250697537,19
"ASV_651",9,0.333333333333333,104.238648470829,9
"ASV_15",30,0.38715953307393,176.097513456065,30
"ASV_189",31,0.389432485322896,130.026773222642,31
"ASV_707",18,0.377609108159393,154.715878672317,18
"ASV_27",30,0.38715953307393,176.097513456065,30
"ASV_156",5,0.295690936106984,33.5787529824082,5
"ASV_169",4,0.279887482419128,55.5192010424331,4
"ASV_124",7,0.30381679389313,200.345436158073,7
"ASV_298",7,0.311424100156495,73.3922454277966,7
"ASV_60",10,0.320450885668277,256.17819983696,10
"ASV_614",14,0.350352112676056,135.827226205119,14
"ASV_35",5,0.272229822161423,2.84396335499159,5
"ASV_72",2,0.240628778718259,0,2
"ASV_138",3,0.277158774373259,152.056832545119,3
"ASV_55",19,0.379047619047619,331.251101671871,19
"ASV_387",13,0.331666666666667,82.8559768237052,13
"ASV_219",20,0.346689895470383,256.388162319006,20
"ASV_51",19,0.33786078098472,330.066607050319,19
"ASV_164",13,0.331666666666667,82.8559768237052,13
"ASV_497",19,0.379047619047619,331.251101671871,19
"ASV_211",8,0.309486780715397,66.0693361588762,8
"ASV_772",2,0.272976680384088,0,2
"ASV_11",36,0.412863070539419,193.225086702966,36
"ASV_10",4,0.284692417739628,36.0889377051152,4
"ASV_5",26,0.373358348968105,215.67415004396,26
"ASV_22",15,0.363138686131387,373.044422673389,15
"ASV_28",13,0.311912225705329,33.9978050029866,13
"ASV_39",21,0.365808823529412,275.944720820773,21
"ASV_21",11,0.343103448275862,161.61123869258,11
"ASV_9",5,0.30521472392638,54.0792509957448,5
"ASV_20",4,0.307098765432099,12.0070671108675,4
"ASV_50",17,0.354092526690391,325.793523764246,17
"ASV_66",2,0.239759036144578,0,2
"ASV_79",14,0.359855334538879,308.196989767092,14
"ASV_86",31,0.389432485322896,130.026773222642,31
"ASV_16",13,0.331666666666667,82.8559768237052,13
"ASV_36",1,0.233294255568581,0,1
"ASV_265",2,0.281869688385269,41.1341379837257,2
