"z","module","p","roles","label","role_7"
1.15672047499842,"1",0,"Peripherals","","ultra peripheral"
-0.285655794018212,"1",0,"Peripherals","","ultra peripheral"
-0.285655794018212,"1",0.460905349794239,"Peripherals","","peripheral"
-1.06694293973556,"1",0.405,"Peripherals","","peripheral"
-1.06694293973556,"1",0.287334593572779,"Peripherals","","peripheral"
-1.24723997336264,"1",0.287334593572779,"Peripherals","","peripheral"
-1.48763601819874,"1",0.14125,"Peripherals","","peripheral"
-1.42753700698972,"1",0.574380165289256,"Peripherals","","peripheral"
-1.42753700698972,"1",0.14125,"Peripherals","","peripheral"
-1.30733898457166,"1",0.299821534800714,"Peripherals","","peripheral"
-1.30733898457166,"1",0.14125,"Peripherals","","peripheral"
-1.66793305182582,"1",0.42,"Peripherals","","peripheral"
-1.42753700698972,"1",0.14125,"Peripherals","","peripheral"
-1.12704195094458,"1",0.3392,"Peripherals","","peripheral"
-1.30733898457166,"1",0,"Peripherals","","ultra peripheral"
0.435532340490105,"1",0.495867768595041,"Peripherals","","peripheral"
-1.12704195094458,"1",0.260355029585799,"Peripherals","","peripheral"
-1.48763601819874,"1",0.495867768595041,"Peripherals","","peripheral"
-1.42753700698972,"1",0.467179719330014,"Peripherals","","peripheral"
-0.853124701168927,"5",0,"Peripherals","","ultra peripheral"
-1.09610325529932,"5",0.2784,"Peripherals","","peripheral"
-0.24567831584295,"5",0.495867768595041,"Peripherals","","peripheral"
-0.731635424103732,"5",0.2784,"Peripherals","","peripheral"
0.361768069483026,"5",0.486666666666667,"Peripherals","","peripheral"
-0.731635424103732,"5",0.467179719330014,"Peripherals","","peripheral"
-1.09610325529932,"5",0.495867768595041,"Peripherals","","peripheral"
-0.731635424103732,"5",0,"Peripherals","","ultra peripheral"
0.361768069483026,"5",0,"Peripherals","","ultra peripheral"
-0.731635424103732,"5",0,"Peripherals","","ultra peripheral"
-0.367167592908146,"5",0.408163265306122,"Peripherals","","peripheral"
0.361768069483026,"5",0.495867768595041,"Peripherals","","peripheral"
-0.00269976171255989,"5",0,"Peripherals","","ultra peripheral"
0.361768069483026,"5",0.495867768595041,"Peripherals","","peripheral"
-0.974613978234122,"5",0.2784,"Peripherals","","peripheral"
-0.610146147038536,"5",0.158790170132325,"Peripherals","","peripheral"
-0.367167592908146,"5",0.191326530612245,"Peripherals","","peripheral"
0.847725177743807,"5",0.512110726643599,"Peripherals","","peripheral"
1.81963939426537,"5",0,"Peripherals","","ultra peripheral"
1.21219300893939,"5",0.693333333333333,"Connectors","ASV_39","non hub connector"
-0.488656869973341,"5",0.3203125,"Peripherals","","peripheral"
2.18410722546096,"5",0,"Peripherals","","ultra peripheral"
1.33368228600459,"5",0.3046875,"Peripherals","","peripheral"
2.18410722546096,"5",0.653061224489796,"Connectors","ASV_41","non hub connector"
-0.853124701168927,"5",0.3046875,"Peripherals","","peripheral"
1.21219300893939,"5",0,"Peripherals","","ultra peripheral"
2.18410722546096,"5",0,"Peripherals","","ultra peripheral"
1.21219300893939,"5",0.512110726643599,"Peripherals","","peripheral"
1.81963939426537,"5",0.2265625,"Peripherals","","peripheral"
2.18410722546096,"5",0.594104308390023,"Peripherals","","peripheral"
-0.124189038777755,"5",0.693877551020408,"Connectors","ASV_141","non hub connector"
-0.488656869973341,"5",0.507804370447451,"Peripherals","","peripheral"
1.0907037318742,"5",0.448979591836735,"Peripherals","","peripheral"
1.57666084013498,"5",0.110726643598616,"Peripherals","","peripheral"
2.18410722546096,"5",0.594104308390023,"Peripherals","","peripheral"
-0.610146147038536,"5",0.21875,"Peripherals","","peripheral"
2.18410722546096,"5",0.375,"Peripherals","","peripheral"
1.21219300893939,"5",0.231111111111111,"Peripherals","","peripheral"
0.969214454809002,"5",0.417777777777778,"Peripherals","","peripheral"
1.57666084013498,"5",0.231111111111111,"Peripherals","","peripheral"
-0.24567831584295,"5",0.567901234567901,"Peripherals","","peripheral"
-0.00269976171255989,"5",0.54,"Peripherals","","peripheral"
0.118789515352635,"5",0.4416,"Peripherals","","peripheral"
-0.24567831584295,"5",0.432,"Peripherals","","peripheral"
0.118789515352635,"5",0.447086801426873,"Peripherals","","peripheral"
0.118789515352635,"5",0.432,"Peripherals","","peripheral"
-0.24567831584295,"5",0.447086801426873,"Peripherals","","peripheral"
-0.24567831584295,"5",0.432,"Peripherals","","peripheral"
0.118789515352635,"5",0,"Peripherals","","ultra peripheral"
-0.974613978234122,"5",0.3203125,"Peripherals","","peripheral"
0.240278792417831,"5",0.3203125,"Peripherals","","peripheral"
-0.853124701168927,"5",0,"Peripherals","","ultra peripheral"
-1.33908180942971,"5",0,"Peripherals","","ultra peripheral"
-0.00269976171255989,"5",0,"Peripherals","","ultra peripheral"
-0.00269976171255989,"5",0,"Peripherals","","ultra peripheral"
-0.00269976171255989,"5",0.46875,"Peripherals","","peripheral"
-0.731635424103732,"5",0.53125,"Peripherals","","peripheral"
-0.610146147038536,"5",0.275147928994083,"Peripherals","","peripheral"
1.21219300893939,"5",0.275147928994083,"Peripherals","","peripheral"
-0.853124701168927,"5",0,"Peripherals","","ultra peripheral"
0.118789515352635,"5",0.461538461538462,"Peripherals","","peripheral"
0.118789515352635,"5",0,"Peripherals","","ultra peripheral"
-0.367167592908146,"5",0.461538461538462,"Peripherals","","peripheral"
-1.21759253236451,"5",0,"Peripherals","","ultra peripheral"
-0.488656869973341,"5",0,"Peripherals","","ultra peripheral"
-0.367167592908146,"5",0,"Peripherals","","ultra peripheral"
0.240278792417831,"5",0,"Peripherals","","ultra peripheral"
0.240278792417831,"5",0.345679012345679,"Peripherals","","peripheral"
0.240278792417831,"5",0,"Peripherals","","ultra peripheral"
0.240278792417831,"5",0.32,"Peripherals","","peripheral"
-1.21759253236451,"5",0.32,"Peripherals","","peripheral"
-1.33908180942971,"5",0.571428571428571,"Peripherals","","peripheral"
-0.731635424103732,"5",0.42,"Peripherals","","peripheral"
-1.33908180942971,"5",0.48,"Peripherals","","peripheral"
-1.21759253236451,"5",0.448979591836735,"Peripherals","","peripheral"
-1.21759253236451,"5",0.489795918367347,"Peripherals","","peripheral"
-1.09610325529932,"5",0.277777777777778,"Peripherals","","peripheral"
-1.09610325529932,"5",0.32,"Peripherals","","peripheral"
-0.974613978234122,"5",0.5,"Peripherals","","peripheral"
-1.33908180942971,"5",0.48,"Peripherals","","peripheral"
-1.09610325529932,"5",0.666666666666667,"Connectors","ASV_186","non hub connector"
-0.610146147038536,"5",0,"Peripherals","","ultra peripheral"
-0.24567831584295,"5",0.277777777777778,"Peripherals","","peripheral"
0.969214454809002,"5",0.32,"Peripherals","","peripheral"
-0.367167592908146,"5",0.277777777777778,"Peripherals","","peripheral"
1.33368228600459,"5",0.277777777777778,"Peripherals","","peripheral"
0.240278792417831,"5",0,"Peripherals","","ultra peripheral"
-0.731635424103732,"5",0,"Peripherals","","ultra peripheral"
-0.853124701168927,"5",0.48,"Peripherals","","peripheral"
-0.731635424103732,"5",0.408163265306122,"Peripherals","","peripheral"
1.27223946281941,"3",0.625,"Connectors","ASV_213","non hub connector"
1.92315267635492,"3",0.5,"Peripherals","","peripheral"
1.27223946281941,"3",0.530612244897959,"Peripherals","","peripheral"
-0.192315267635492,"3",0.32,"Peripherals","","peripheral"
-0.192315267635492,"3",0.571428571428571,"Peripherals","","peripheral"
-0.843228481171005,"3",0.244897959183674,"Peripherals","","peripheral"
-0.517771874403249,"3",0,"Peripherals","","ultra peripheral"
-0.680500177787127,"3",0,"Peripherals","","ultra peripheral"
-0.35504357101937,"3",0,"Peripherals","","ultra peripheral"
-0.843228481171005,"3",0.444444444444444,"Peripherals","","peripheral"
-0.843228481171005,"3",0.408163265306122,"Peripherals","","peripheral"
0.101360606759923,"4",0,"Peripherals","","ultra peripheral"
-1.317687887879,"4",0.493827160493827,"Peripherals","","peripheral"
1.11496667435915,"4",0,"Peripherals","","ultra peripheral"
0.101360606759923,"4",0,"Peripherals","","ultra peripheral"
-0.236227795630767,"2",0.158790170132325,"Peripherals","","peripheral"
-0.236227795630767,"2",0,"Peripherals","","ultra peripheral"
0.425210032135381,"2",0.5,"Peripherals","","peripheral"
-0.236227795630767,"2",0,"Peripherals","","ultra peripheral"
0.425210032135381,"2",0.197530864197531,"Peripherals","","peripheral"
0.425210032135381,"2",0.21875,"Peripherals","","peripheral"
0.0944911182523068,"2",0,"Peripherals","","ultra peripheral"
-1.22838453727999,"2",0,"Peripherals","","ultra peripheral"
-0.236227795630767,"2",0.5,"Peripherals","","peripheral"
-0.566946709513841,"2",0.197530864197531,"Peripherals","","peripheral"
2.7402424293169,"2",0.152777777777778,"Module hubs","ASV_116","provincial hub"
-0.897665623396915,"2",0.625,"Connectors","ASV_305","non hub connector"
0.755928946018455,"2",0,"Peripherals","","ultra peripheral"
-1.22838453727999,"2",0.408163265306122,"Peripherals","","peripheral"
