"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_29",61,0.463869463869464,150.172915120528,61
"ASV_53",17,0.363802559414991,113.958584372954,17
"ASV_7",75,0.502525252525252,144.98374084789,75
"ASV_13",41,0.421610169491525,311.761906184083,41
"ASV_131",51,0.470449172576832,149.312163959714,51
"ASV_17",75,0.502525252525252,144.98374084789,75
"ASV_5",27,0.390962671905697,157.957467676838,27
"ASV_127",60,0.463869463869464,298.064197462612,60
"ASV_623",27,0.390962671905697,157.957467676838,27
"ASV_32",16,0.359205776173285,114.554949295732,16
"ASV_93",61,0.463869463869464,150.172915120528,61
"ASV_19",75,0.502525252525252,144.98374084789,75
"ASV_132",61,0.463869463869464,150.172915120528,61
"ASV_71",61,0.463869463869464,150.172915120528,61
"ASV_70",75,0.502525252525252,144.98374084789,75
"ASV_44",27,0.390962671905697,157.957467676838,27
"ASV_492",27,0.406122448979592,28.9321081529145,27
"ASV_31",75,0.502525252525252,144.98374084789,75
"ASV_57",75,0.502525252525252,144.98374084789,75
"ASV_65",75,0.502525252525252,144.98374084789,75
"ASV_204",75,0.502525252525252,144.98374084789,75
"ASV_417",75,0.502525252525252,144.98374084789,75
"ASV_74",17,0.363802559414991,113.958584372954,17
"ASV_364",51,0.470449172576832,149.312163959714,51
"ASV_101",32,0.401209677419355,539.579382631145,32
"ASV_114",22,0.351590106007067,202.652627314668,22
"ASV_27",19,0.354723707664884,193.09422711574,19
"ASV_128",27,0.390962671905697,157.957467676838,27
"ASV_555",61,0.463869463869464,150.172915120528,61
"ASV_1378",61,0.463869463869464,150.172915120528,61
"ASV_118",60,0.463869463869464,298.064197462612,60
"ASV_789",51,0.470449172576832,149.312163959714,51
"ASV_239",41,0.421610169491525,311.761906184083,41
"ASV_104",61,0.463869463869464,150.172915120528,61
"ASV_218",75,0.502525252525252,144.98374084789,75
"ASV_1301",17,0.369888475836431,83.2867037065158,17
"ASV_87",16,0.359205776173285,114.554949295732,16
"ASV_1305",61,0.463869463869464,150.172915120528,61
"ASV_92",19,0.347902097902098,94.4715615680413,19
"ASV_672",22,0.402020202020202,9.65596607430592,22
"ASV_508",75,0.502525252525252,144.98374084789,75
"ASV_96",33,0.402020202020202,211.39750988717,33
"ASV_82",2,0.276388888888889,0,2
"ASV_153",54,0.459584295612009,180.831554735113,54
"ASV_763",7,0.30521472392638,60.5799663988649,7
"ASV_542",14,0.346689895470383,192.5871801063,14
"ASV_536",33,0.402020202020202,211.39750988717,33
"ASV_716",54,0.459584295612009,180.831554735113,54
"ASV_63",12,0.366482504604052,26.5949141854317,12
"ASV_397",54,0.459584295612009,180.831554735113,54
"ASV_240",21,0.385658914728682,54.9728610890722,21
"ASV_678",20,0.384169884169884,80.4945620311716,20
"ASV_3",45,0.44920993227991,95.512559872136,45
"ASV_22",73,0.488943488943489,130.71584508257,73
"ASV_148",73,0.488943488943489,130.71584508257,73
"ASV_134",78,0.496259351620948,238.280912707072,78
"ASV_34",73,0.488943488943489,130.71584508257,73
"ASV_185",73,0.488943488943489,130.71584508257,73
"ASV_273",73,0.488943488943489,130.71584508257,73
"ASV_276",73,0.488943488943489,130.71584508257,73
"ASV_15",53,0.44920993227991,129.958871244497,53
"ASV_28",73,0.488943488943489,130.71584508257,73
"ASV_136",53,0.44920993227991,129.958871244497,53
"ASV_165",73,0.488943488943489,130.71584508257,73
"ASV_299",78,0.496259351620948,238.280912707072,78
"ASV_149",53,0.44920993227991,129.958871244497,53
"ASV_59",78,0.496259351620948,238.280912707072,78
"ASV_75",55,0.444196428571429,105.241214894817,55
"ASV_503",73,0.488943488943489,130.71584508257,73
"ASV_1722",55,0.444196428571429,105.241214894817,55
"ASV_767",78,0.496259351620948,238.280912707072,78
"ASV_106",45,0.44920993227991,95.512559872136,45
"ASV_142",73,0.488943488943489,130.71584508257,73
"ASV_123",73,0.488943488943489,130.71584508257,73
"ASV_144",55,0.444196428571429,105.241214894817,55
"ASV_2",18,0.357271095152603,114.85347212597,18
"ASV_25",9,0.323051948051948,54.4835312424155,9
"ASV_80",18,0.357271095152603,114.85347212597,18
"ASV_111",25,0.348511383537653,145.441388622842,25
"ASV_105",25,0.348511383537653,145.441388622842,25
"ASV_122",25,0.348511383537653,145.441388622842,25
"ASV_214",65,0.474940334128878,109.742197233758,65
"ASV_9",35,0.41544885177453,303.477280592978,35
"ASV_46",65,0.474940334128878,109.742197233758,65
"ASV_255",66,0.495024875621891,190.264643981193,66
"ASV_64",35,0.41544885177453,303.477280592978,35
"ASV_47",46,0.453302961275626,98.9947491245348,46
"ASV_49",66,0.495024875621891,190.264643981193,66
"ASV_77",39,0.427038626609442,104.625667136835,39
"ASV_40",42,0.442222222222222,49.178651085801,42
"ASV_68",42,0.442222222222222,49.178651085801,42
"ASV_219",65,0.474940334128878,109.742197233758,65
"ASV_50",65,0.474940334128878,109.742197233758,65
"ASV_107",65,0.474940334128878,109.742197233758,65
"ASV_162",42,0.442222222222222,49.178651085801,42
"ASV_6",66,0.495024875621891,190.264643981193,66
"ASV_326",42,0.442222222222222,49.178651085801,42
"ASV_223",65,0.474940334128878,109.742197233758,65
"ASV_504",65,0.474940334128878,109.742197233758,65
"ASV_466",66,0.495024875621891,190.264643981193,66
"ASV_245",46,0.453302961275626,98.9947491245348,46
"ASV_450",50,0.453302961275626,198.494677622101,50
"ASV_348",66,0.495024875621891,190.264643981193,66
"ASV_284",66,0.495024875621891,190.264643981193,66
"ASV_304",35,0.41544885177453,303.477280592978,35
"ASV_498",50,0.453302961275626,198.494677622101,50
"ASV_194",65,0.474940334128878,109.742197233758,65
"ASV_524",66,0.495024875621891,190.264643981193,66
"ASV_328",46,0.453302961275626,98.9947491245348,46
"ASV_35",64,0.495024875621891,151.676727058153,64
"ASV_400",23,0.406122448979592,157.302017016481,23
"ASV_24",64,0.495024875621891,151.676727058153,64
"ASV_33",64,0.495024875621891,151.676727058153,64
"ASV_298",64,0.495024875621891,151.676727058153,64
"ASV_217",43,0.45124716553288,174.577763501205,43
"ASV_866",64,0.495024875621891,151.676727058153,64
"ASV_95",43,0.45124716553288,174.577763501205,43
"ASV_221",64,0.495024875621891,151.676727058153,64
"ASV_790",45,0.452272727272727,244.218509743932,45
"ASV_963",64,0.495024875621891,151.676727058153,64
"ASV_674",64,0.495024875621891,151.676727058153,64
"ASV_418",64,0.495024875621891,151.676727058153,64
"ASV_470",64,0.495024875621891,151.676727058153,64
"ASV_947",64,0.495024875621891,151.676727058153,64
"ASV_506",64,0.495024875621891,151.676727058153,64
"ASV_156",43,0.45124716553288,174.577763501205,43
"ASV_20",1,0.236623067776457,0,1
"ASV_253",8,0.342512908777969,132.466992767469,8
"ASV_180",8,0.342512908777969,132.466992767469,8
"ASV_376",30,0.433551198257081,554.874218128084,30
"ASV_18",20,0.354723707664884,68.0053297319594,20
"ASV_359",17,0.379770992366412,124.506628943286,17
"ASV_81",20,0.354723707664884,68.0053297319594,20
"ASV_12",26,0.37196261682243,380.760288593899,26
"ASV_73",20,0.354723707664884,68.0053297319594,20
"ASV_226",17,0.379770992366412,124.506628943286,17
"ASV_141",20,0.354723707664884,68.0053297319594,20
"ASV_247",20,0.354723707664884,68.0053297319594,20
"ASV_21",8,0.33728813559322,13.3920992317367,8
"ASV_196",41,0.445190156599553,242.380338992527,41
"ASV_62",12,0.34017094017094,20.0704019262562,12
"ASV_16",38,0.437362637362637,183.412426477307,38
"ASV_76",41,0.445190156599553,242.380338992527,41
"ASV_888",41,0.445190156599553,242.380338992527,41
"ASV_60",19,0.379047619047619,58.1072434588122,19
"ASV_67",25,0.360507246376812,205.082983631641,25
"ASV_312",18,0.369202226345083,32.1168696265167,18
"ASV_386",40,0.416317991631799,289.245125736126,40
"ASV_4",21,0.370577281191806,46.794726177659,21
"ASV_54",9,0.32516339869281,37.1275891094839,9
"ASV_45",21,0.370577281191806,46.794726177659,21
"ASV_265",21,0.370577281191806,46.794726177659,21
"ASV_72",25,0.360507246376812,205.082983631641,25
"ASV_116",40,0.416317991631799,289.245125736126,40
"ASV_278",40,0.416317991631799,289.245125736126,40
"ASV_88",18,0.371268656716418,698.926776991183,18
"ASV_83",21,0.370577281191806,46.794726177659,21
"ASV_124",9,0.32516339869281,37.1275891094839,9
"ASV_858",25,0.379770992366412,266.509920002669,25
"ASV_174",5,0.341337907375643,16.4214003875799,5
"ASV_55",20,0.364468864468864,63.2504605334045,20
"ASV_30",14,0.322528363047002,16.7960231284026,14
"ASV_48",14,0.322528363047002,16.7960231284026,14
"ASV_42",20,0.364468864468864,63.2504605334045,20
"ASV_157",12,0.333333333333333,38.9577126310023,12
"ASV_38",50,0.459584295612009,342.327897477108,50
"ASV_188",51,0.442222222222222,356.77891204008,51
"ASV_725",37,0.430735930735931,557.303288122284,37
"ASV_462",48,0.446188340807175,133.529001368484,48
"ASV_310",20,0.37196261682243,50.3455585527057,20
"ASV_729",51,0.442222222222222,356.77891204008,51
"ASV_78",15,0.390962671905697,91.7181070177648,15
"ASV_137",20,0.369888475836431,29.8035627589789,20
"ASV_145",30,0.404471544715447,60.0226111500475,30
"ASV_2564",9,0.286330935251799,264.329074251879,9
"ASV_86",12,0.333892617449664,33.6274044486599,12
"ASV_109",11,0.32516339869281,326.015411267089,11
"ASV_192",11,0.32516339869281,326.015411267089,11
"ASV_79",16,0.370577281191806,37.2823720659289,16
"ASV_189",27,0.393280632411067,297.374270150064,27
"ASV_61",3,0.258777633289987,0.642857142857143,3
"ASV_191",6,0.302431610942249,2.17894306262375,6
"ASV_69",15,0.379047619047619,72.2060649558503,15
"ASV_155",8,0.306625577812018,101.872277912271,8
"ASV_210",1,0.234946871310508,0,1
"ASV_139",7,0.266398929049531,1.7717008797654,7
