"source","target","correlation","direct","cor"
"ASV_142","ASV_66",-0.885714285714286,"undirected","-"
"ASV_60","ASV_66",0.885714285714286,"undirected","+"
"ASV_348","ASV_66",-0.885714285714286,"undirected","-"
"ASV_96","ASV_66",-0.942857142857143,"undirected","-"
"ASV_122","ASV_66",0.942857142857143,"undirected","+"
"ASV_95","ASV_66",-0.828571428571429,"undirected","-"
"ASV_71","ASV_66",1,"undirected","+"
"ASV_276","ASV_66",0.942857142857143,"undirected","+"
"ASV_129","ASV_66",0.828571428571429,"undirected","+"
"ASV_113","ASV_66",-0.885714285714286,"undirected","-"
"ASV_253","ASV_66",0.942857142857143,"undirected","+"
"ASV_290","ASV_66",0.942857142857143,"undirected","+"
"ASV_1180","ASV_66",-0.942857142857143,"undirected","-"
"ASV_51","ASV_66",0.942857142857143,"undirected","+"
"ASV_178","ASV_66",0.885714285714286,"undirected","+"
"ASV_874","ASV_66",0.942857142857143,"undirected","+"
"ASV_83","ASV_66",-0.828571428571429,"undirected","-"
"ASV_45","ASV_66",-0.885714285714286,"undirected","-"
"ASV_1709","ASV_66",0.942857142857143,"undirected","+"
"ASV_131","ASV_66",0.885714285714286,"undirected","+"
"ASV_78","ASV_66",-0.828571428571429,"undirected","-"
"ASV_970","ASV_66",-0.828571428571429,"undirected","-"
"ASV_85","ASV_66",0.828571428571429,"undirected","+"
"ASV_34","ASV_66",0.942857142857143,"undirected","+"
"ASV_109","ASV_66",-0.942857142857143,"undirected","-"
"ASV_775","ASV_66",0.828571428571429,"undirected","+"
"ASV_451","ASV_66",1,"undirected","+"
"ASV_309","ASV_66",-0.828571428571429,"undirected","-"
"ASV_398","ASV_66",1,"undirected","+"
"ASV_1111","ASV_66",0.828571428571429,"undirected","+"
"ASV_1512","ASV_66",-0.942857142857143,"undirected","-"
"ASV_164","ASV_66",0.942857142857143,"undirected","+"
"ASV_404","ASV_66",-0.885714285714286,"undirected","-"
"ASV_772","ASV_66",0.828571428571429,"undirected","+"
"ASV_205","ASV_66",0.828571428571429,"undirected","+"
"ASV_2210","ASV_66",-0.828571428571429,"undirected","-"
"ASV_267","ASV_66",-0.828571428571429,"undirected","-"
"ASV_66","ASV_71",1,"undirected","+"
"ASV_276","ASV_71",0.942857142857143,"undirected","+"
"ASV_129","ASV_71",0.828571428571429,"undirected","+"
"ASV_113","ASV_71",-0.885714285714286,"undirected","-"
"ASV_253","ASV_71",0.942857142857143,"undirected","+"
"ASV_290","ASV_71",0.942857142857143,"undirected","+"
"ASV_1180","ASV_71",-0.942857142857143,"undirected","-"
"ASV_51","ASV_71",0.942857142857143,"undirected","+"
"ASV_178","ASV_71",0.885714285714286,"undirected","+"
"ASV_874","ASV_71",0.942857142857143,"undirected","+"
"ASV_83","ASV_71",-0.828571428571429,"undirected","-"
"ASV_45","ASV_71",-0.885714285714286,"undirected","-"
"ASV_1709","ASV_71",0.942857142857143,"undirected","+"
"ASV_131","ASV_71",0.885714285714286,"undirected","+"
"ASV_78","ASV_71",-0.828571428571429,"undirected","-"
"ASV_970","ASV_71",-0.828571428571429,"undirected","-"
"ASV_85","ASV_71",0.828571428571429,"undirected","+"
"ASV_34","ASV_71",0.942857142857143,"undirected","+"
"ASV_109","ASV_71",-0.942857142857143,"undirected","-"
