source,target,correlation,direct,cor
ASV_183,ASV_1,0.994532696578186,undirected,+
ASV_1455,ASV_7,0.995857692431291,undirected,+
ASV_1216,ASV_13,-0.995286027809481,undirected,-
ASV_148,ASV_66,0.996440401660718,undirected,+
ASV_180,ASV_66,0.995027641115999,undirected,+
ASV_473,ASV_25,0.995645587817986,undirected,+
ASV_279,ASV_25,0.999495377547598,undirected,+
ASV_2999,ASV_149,0.994804689211161,undirected,+
ASV_1280,ASV_149,0.997730728149998,undirected,+
ASV_683,ASV_244,-0.995979993811306,undirected,-
ASV_750,ASV_244,-0.994099255843831,undirected,-
ASV_1017,ASV_31,0.993488866875383,undirected,+
ASV_1463,ASV_40,0.997034804266016,undirected,+
ASV_424,ASV_131,0.993790168483114,undirected,+
ASV_1329,ASV_143,0.993813574067751,undirected,+
ASV_27,ASV_15,0.994567405127332,undirected,+
ASV_59,ASV_101,0.993612522835104,undirected,+
ASV_1049,ASV_348,0.993678159066969,undirected,+
ASV_2880,ASV_277,0.99402633400176,undirected,+
ASV_404,ASV_117,0.994624368346073,undirected,+
ASV_2497,ASV_117,0.993691617573101,undirected,+
ASV_186,ASV_232,0.994296733110503,undirected,+
ASV_1089,ASV_3,0.994372148072506,undirected,+
ASV_5273,ASV_513,0.997204162970716,undirected,+
ASV_185,ASV_211,0.993792300560003,undirected,+
ASV_583,ASV_219,0.993638966572829,undirected,+
ASV_1455,ASV_205,0.995872408560629,undirected,+
ASV_685,ASV_205,0.994326552251358,undirected,+
ASV_1910,ASV_812,0.996362034303882,undirected,+
ASV_159,ASV_725,0.994665011550955,undirected,+
ASV_372,ASV_725,0.997937035646427,undirected,+
ASV_134,ASV_384,0.998798987857062,undirected,+
ASV_665,ASV_384,0.993922202490209,undirected,+
ASV_733,ASV_842,0.996586924937666,undirected,+
ASV_278,ASV_842,0.996694754160711,undirected,+
ASV_612,ASV_842,0.998465917331872,undirected,+
ASV_822,ASV_842,0.99503309515615,undirected,+
ASV_3480,ASV_1938,0.999962170609307,undirected,+
ASV_2422,ASV_1938,0.994450679812408,undirected,+
ASV_1601,ASV_1938,0.996528800024564,undirected,+
ASV_5000,ASV_1938,0.999348614760572,undirected,+
ASV_1477,ASV_1938,0.997238075877985,undirected,+
ASV_1382,ASV_235,0.998047262567561,undirected,+
ASV_200,ASV_305,0.995427536108484,undirected,+
ASV_58,ASV_294,0.995416902775771,undirected,+
ASV_641,ASV_94,0.995211367147688,undirected,+
ASV_563,ASV_94,0.997372606675691,undirected,+
ASV_878,ASV_142,0.998262290295749,undirected,+
ASV_842,ASV_733,0.996586924937666,undirected,+
ASV_278,ASV_733,0.999736561764664,undirected,+
ASV_846,ASV_733,0.9984635116079,undirected,+
ASV_1765,ASV_733,0.993959465568281,undirected,+
ASV_612,ASV_733,0.999414354635023,undirected,+
ASV_188,ASV_733,0.995880194415723,undirected,+
ASV_822,ASV_733,0.996517990512664,undirected,+
ASV_25,ASV_473,0.995645587817986,undirected,+
ASV_279,ASV_473,0.994607051548189,undirected,+
ASV_25,ASV_279,0.999495377547598,undirected,+
ASV_473,ASV_279,0.994607051548189,undirected,+
ASV_73,ASV_1835,0.997439933601592,undirected,+
ASV_1051,ASV_459,-0.997877040653379,undirected,-
ASV_15,ASV_27,0.994567405127332,undirected,+
ASV_842,ASV_278,0.996694754160711,undirected,+
ASV_733,ASV_278,0.999736561764664,undirected,+
ASV_846,ASV_278,0.9974814749855,undirected,+
ASV_1765,ASV_278,0.994071854741658,undirected,+
ASV_612,ASV_278,0.998933169327949,undirected,+
ASV_188,ASV_278,0.99710160657178,undirected,+
ASV_822,ASV_278,0.99479611435691,undirected,+
ASV_964,ASV_329,0.995083570557148,undirected,+
ASV_1962,ASV_347,0.995211393732217,undirected,+
ASV_1777,ASV_617,0.997073456593925,undirected,+
ASV_998,ASV_617,0.994640283815082,undirected,+
ASV_108,ASV_107,0.998290023313075,undirected,+
ASV_475,ASV_54,-0.993927745884825,undirected,-
ASV_101,ASV_59,0.993612522835104,undirected,+
ASV_142,ASV_878,0.998262290295749,undirected,+
ASV_384,ASV_134,0.998798987857062,undirected,+
ASV_493,ASV_134,0.995414316174491,undirected,+
ASV_1796,ASV_663,-0.997570956366069,undirected,-
ASV_1835,ASV_73,0.997439933601592,undirected,+
ASV_1286,ASV_1243,0.998329079666266,undirected,+
ASV_1488,ASV_263,0.994436136278398,undirected,+
ASV_510,ASV_723,0.994591786528717,undirected,+
ASV_94,ASV_641,0.995211367147688,undirected,+
ASV_2272,ASV_641,0.993847127058855,undirected,+
ASV_2215,ASV_641,0.994732173289037,undirected,+
ASV_134,ASV_493,0.995414316174491,undirected,+
ASV_305,ASV_200,0.995427536108484,undirected,+
ASV_2238,ASV_1100,0.994516099419766,undirected,+
ASV_733,ASV_846,0.9984635116079,undirected,+
ASV_278,ASV_846,0.9974814749855,undirected,+
ASV_612,ASV_846,0.996679224242479,undirected,+
ASV_188,ASV_846,0.993783900265839,undirected,+
ASV_822,ASV_846,0.995718892506479,undirected,+
ASV_725,ASV_159,0.994665011550955,undirected,+
ASV_117,ASV_404,0.994624368346073,undirected,+
ASV_2497,ASV_404,0.996826918714339,undirected,+
ASV_322,ASV_762,0.994154021466215,undirected,+
ASV_1116,ASV_762,0.994634838663292,undirected,+
ASV_815,ASV_42,0.997244589024466,undirected,+
ASV_1013,ASV_1607,0.996522455043836,undirected,+
ASV_3503,ASV_1607,0.996609607116218,undirected,+
ASV_66,ASV_148,0.996440401660718,undirected,+
ASV_143,ASV_1329,0.993813574067751,undirected,+
ASV_3187,ASV_1329,-0.994317830874983,undirected,-
ASV_468,ASV_1584,0.993861413637717,undirected,+
ASV_446,ASV_565,0.993886066918883,undirected,+
ASV_294,ASV_58,0.995416902775771,undirected,+
ASV_2154,ASV_905,0.996397232530017,undirected,+
ASV_42,ASV_815,0.997244589024466,undirected,+
ASV_2272,ASV_197,0.997646139177476,undirected,+
ASV_932,ASV_2358,-0.993345483307341,undirected,-
ASV_311,ASV_78,0.994846884612269,undirected,+
ASV_244,ASV_683,-0.995979993811306,undirected,-
ASV_2951,ASV_683,-0.995207047749614,undirected,-
ASV_750,ASV_683,0.995397491146436,undirected,+
ASV_1013,ASV_814,0.995318150658494,undirected,+
ASV_3503,ASV_814,0.994997949304274,undirected,+
ASV_622,ASV_819,0.993762464657319,undirected,+
ASV_309,ASV_1111,0.993296190457666,undirected,+
ASV_1017,ASV_288,0.994162349067632,undirected,+
ASV_869,ASV_193,0.994470839245154,undirected,+
ASV_1765,ASV_555,0.993558953870781,undirected,+
ASV_1246,ASV_555,0.99571115169758,undirected,+
ASV_1543,ASV_555,0.994060021661397,undirected,+
ASV_1705,ASV_555,0.993672436661168,undirected,+
ASV_762,ASV_322,0.994154021466215,undirected,+
ASV_424,ASV_322,0.993971823698697,undirected,+
ASV_66,ASV_180,0.995027641115999,undirected,+
ASV_211,ASV_185,0.993792300560003,undirected,+
ASV_232,ASV_186,0.994296733110503,undirected,+
ASV_459,ASV_1051,-0.997877040653379,undirected,-
ASV_3751,ASV_386,0.997565359600967,undirected,+
ASV_1584,ASV_468,0.993861413637717,undirected,+
ASV_534,ASV_468,0.995956379915809,undirected,+
ASV_1938,ASV_3480,0.999962170609307,undirected,+
ASV_2422,ASV_3480,0.99520499286321,undirected,+
ASV_1601,ASV_3480,0.996005616036235,undirected,+
ASV_5000,ASV_3480,0.99953999479738,undirected,+
ASV_1477,ASV_3480,0.997836597392979,undirected,+
ASV_762,ASV_1116,0.994634838663292,undirected,+
ASV_1403,ASV_804,-0.996588847392612,undirected,-
ASV_2724,ASV_804,0.99541563478555,undirected,+
ASV_347,ASV_1962,0.995211393732217,undirected,+
ASV_733,ASV_1765,0.993959465568281,undirected,+
ASV_278,ASV_1765,0.994071854741658,undirected,+
ASV_555,ASV_1765,0.993558953870781,undirected,+
ASV_3765,ASV_1765,0.993979081915287,undirected,+
ASV_1705,ASV_1765,0.997280010315447,undirected,+
ASV_131,ASV_424,0.993790168483114,undirected,+
ASV_322,ASV_424,0.993971823698697,undirected,+
ASV_665,ASV_364,0.9993195216133,undirected,+
ASV_1329,ASV_3187,-0.994317830874983,undirected,-
ASV_3169,ASV_390,0.995569120094254,undirected,+
ASV_397,ASV_1006,0.997564519254747,undirected,+
ASV_3136,ASV_1006,0.993769769859407,undirected,+
ASV_2158,ASV_1006,0.999043630885,undirected,+
ASV_2039,ASV_455,0.996316339197794,undirected,+
ASV_663,ASV_1796,-0.997570956366069,undirected,-
ASV_725,ASV_372,0.997937035646427,undirected,+
ASV_615,ASV_2092,0.99558832548064,undirected,+
ASV_13,ASV_1216,-0.995286027809481,undirected,-
ASV_2335,ASV_1556,0.998278890665875,undirected,+
ASV_685,ASV_445,0.994248564185815,undirected,+
ASV_1439,ASV_2709,0.993393909259947,undirected,+
ASV_555,ASV_1246,0.99571115169758,undirected,+
ASV_3765,ASV_1246,0.996599512367006,undirected,+
ASV_1705,ASV_1246,0.993276768013909,undirected,+
ASV_1726,ASV_222,0.994601667535182,undirected,+
ASV_1527,ASV_907,0.995778665212928,undirected,+
ASV_987,ASV_907,0.996730441333179,undirected,+
ASV_257,ASV_1854,0.994357857417285,undirected,+
ASV_3,ASV_1089,0.994372148072506,undirected,+
ASV_907,ASV_1527,0.995778665212928,undirected,+
